"","word","freq"
"게시","게시",5
"경계석","경계석",5
"경계선","경계선",5
"고려","고려",5
"골목길","골목길",5
"곳곳","곳곳",5
"공작물","공작물",5
"공터","공터",5
"공휴일","공휴일",5
"관광버스","관광버스",5
"관리가","관리가",5
"관리실","관리실",5
"교통안전","교통안전",5
"구분","구분",5
"구산","구산",5
"구조","구조",5
"국도","국도",5
"국정","국정",5
"군수","군수",5
"균열","균열",5
"근거","근거",5
"글라인더","글라인더",5
"금은","금은",5
"기계실","기계실",5
"기동대","기동대",5
"기억","기억",5
"길고","길고",5
"나이","나이",5
"노무","노무",5
"노인","노인",5
"노점","노점",5
"놀이터","놀이터",5
"농작물","농작물",5
"단속과","단속과",5
"단축","단축",5
"당당","당당",5
"대소변","대소변",5
"대응","대응",5
"대처","대처",5
"데시벨","데시벨",5
"도시","도시",5
"도시가스","도시가스",5
"동물","동물",5
"될거","될거",5
"뒷문","뒷문",5
"등재","등재",5
"라면","라면",5
"롯데마트","롯데마트",5
"링크","링크",5
"마무리","마무리",5
"많았","많았",5
"망치소리","망치소리",5
"매연","매연",5
"메일","메일",5
"명기","명기",5
"명시","명시",5
"목소리","목소리",5
"무지한","무지한",5
"문화","문화",5
"밀집","밀집",5
"박물관","박물관",5
"방관","방관",5
"방어","방어",5
"배관","배관",5
"배우자","배우자",5
"법령","법령",5
"변상","변상",5
"보통","보통",5
"볼일","볼일",5
"봉화","봉화",5
"부곡리","부곡리",5
"부득이","부득이",5
"불가","불가",5
"불과","불과",5
"브레이크","브레이크",5
"비서실","비서실",5
"빌딩","빌딩",5
"빌라","빌라",5
"빨래","빨래",5
"살기","살기",5
"상관","상관",5
"색채","색채",5
"선불","선불",5
"센텀프라자앞","센텀프라자앞",5
"소각","소각",5
"소잃","소잃",5
"소재","소재",5
"수단","수단",5
"순간","순간",5
"승인","승인",5
"승차거부","승차거부",5
"시내","시내",5
"시위","시위",5
"시정조치","시정조치",5
"식이","식이",5
"심정","심정",5
"아빠","아빠",5
"아줌마","아줌마",5
"안내문","안내문",5
"안쪽","안쪽",5
"얌체","얌체",5
"양육비","양육비",5
"어두","어두",5
"없는거","없는거",5
"연령층","연령층",5
"예산","예산",5
"오류","오류",5
"오시","오시",5
"오토바이","오토바이",5
"온통","온통",5
"외국인","외국인",5
"외양간","외양간",5
"요지","요지",5
"우암","우암",5
"유료주차장","유료주차장",5
"율하중","율하중",5
"의무","의무",5
"인사","인사",5
"임원","임원",5
"자영업","자영업",5
"자영업자","자영업자",5
"자유","자유",5
"자재","자재",5
"자제","자제",5
"재정비","재정비",5
"저분","저분",5
"전광판","전광판",5
"전구","전구",5
"절대","절대",5
"점이","점이",5
"정보","정보",5
"정체","정체",5
"제곱미터","제곱미터",5
"제때","제때",5
"조회","조회",5
"종일반주거","종일반주거",5
"죄송","죄송",5
"주상","주상",5
"주식회사","주식회사",5
"주인","주인",5
"준수","준수",5
"중앙하이츠","중앙하이츠",5
"중지","중지",5
"증명","증명",5
"지서","지서",5
"진짜","진짜",5
"집단","집단",5
"집전","집전",5
"집창문","집창문",5
"징역","징역",5
"짜증","짜증",5
"차례","차례",5
"채권","채권",5
"처분을하","처분을하",5
"천만원이하","천만원이하",5
"철판","철판",5
"출입계단","출입계단",5
"출입문","출입문",5
"취소","취소",5
"측정해달","측정해달",5
"칡덩굴","칡덩굴",5
"커서","커서",5
"태하천","태하천",5
"택시기사","택시기사",5
"통제","통제",5
"통학","통학",5
"트렁크","트렁크",5
"파이프","파이프",5
"포장","포장",5
"피하","피하",5
"필수","필수",5
"하루이틀","하루이틀",5
"항제","항제",5
"해면","해면",5
"해서","해서",5
"행운","행운",5
"허용한도","허용한도",5
"현거","현거",5
"현황","현황",5
"협소","협소",5
"호소","호소",5
"화목","화목",5
"화물차","화물차",5
"화물차량","화물차량",5
"화장실","화장실",5
"확장","확장",5
"환경오염행위","환경오염행위",5
"활동","활동",5
"활쓰레","활쓰레",5
"활합니","활합니",5
"황당","황당",5
"회신","회신",5
"휠체어","휠체어",5
"php","php",4
"view","view",4
"가옥","가옥",4
"간이","간이",4
"개인적","개인적",4
"개입","개입",4
"객의","객의",4
"건너편","건너편",4
"건설","건설",4
"격고","격고",4
"겪고있","겪고있",4
"경계선으","경계선으",4
"경마","경마",4
"경찰청장","경찰청장",4
"계곡","계곡",4
"계단으","계단으",4
"계동","계동",4
"곰팡이","곰팡이",4
"공단","공단",4
"공부","공부",4
"공연","공연",4
"공영","공영",4
"과감","과감",4
"관동교","관동교",4
"관리부","관리부",4
"관리자","관리자",4
"교만","교만",4
"구루마","구루마",4
"구조물","구조물",4
"권리","권리",4
"규격","규격",4
"규정하","규정하",4
"규제","규제",4
"그날","그날",4
"극성","극성",4
"금삼백만원","금삼백만원",4
"기고","기고",4
"기적","기적",4
"기지","기지",4
"기초","기초",4
"김광락","김광락",4
"끔찍","끔찍",4
"나름","나름",4
"나치","나치",4
"난주","난주",4
"날짜","날짜",4
"남성","남성",4
"남아","남아",4
"납부","납부",4
"내리막길","내리막길",4
"노래방","노래방",4
"노면","노면",4
"노인세대","노인세대",4
"노점상","노점상",4
"누가봐","누가봐",4
"는데요","는데요",4
"다가구주택","다가구주택",4
"단속카메","단속카메",4
"담벼락","담벼락",4
"대동","대동",4
"대리점","대리점",4
"대변","대변",4
"대우푸르지","대우푸르지",4
"도보","도보",4
"도청","도청",4
"동반","동반",4
"동생","동생",4
"동장","동장",4
"두배","두배",4
"두산건설","두산건설",4
"두어","두어",4
"뒷편","뒷편",4
"뚜렷","뚜렷",4
"로마트","로마트",4
"마당","마당",4
"마찬","마찬",4
"막무가내","막무가내",4
"만들기","만들기",4
"만족도","만족도",4
"많은","많은",4
"말고","말고",4
"매매","매매",4
"멀쩡","멀쩡",4
"메디컬빌딩","메디컬빌딩",4
